race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_form_score,connection_score,market_rank,price_band,distance_band,has_sparse_recent_form,model_score,model_rank,raw_model_prob,market_implied_prob,model_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10362560,5,R5 Rockhampton Regional Council 2026 Mayors Cup,577,Rockhampton,Australia,Horses - Aus/NZ,,Fast,1200,Soft (6),2026-04-12T02:18:00+00:00,9,7,1188809871,7,Tizso Fab,6,Warwick Satherley,D W Gardiner,Bundaberg,54.0,6,g,84.0,96.0,96.0,20.0,37.14,131755.0,35.0,7.0,5.0,1.0,20.0,3.0,14.0,4.0,1.0,0.0,5.0,1.0,11.0,4.0,3.0,0.0,3.0,0.0,2.0,2.0,Q11214,Q11214,Leader,6,4,5,1.6666666666666667,1.0,2.3333333333333335,1.8,0.6,0.8,1.5333333333333334,0.0,2.1333333333333333,6.3999999999999995,4,6,4,19.0,9.0,13.0,12.0,,12.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,96.0,0.28311688311688316,0.58125,1.0,6.0,12-20,sprint,False,0.6711150404327371,1.0,0.1650105877841503,0.08333333333333333,0.1650105877841503,0.08167725445081696,8.167725445081695,,1.0,12.0,-1.0,-1.0
10368202,6,R6 Sky Racing Hcp (C5),330,Doomben,Australia,Horses - Aus/NZ,,Slow,1640,Good (4),2026-04-15T04:53:00+00:00,9,6,1189648306,8,Retainer,4,Ben E Thompson,S W Kendrick,Sunshine Coast,55.0,4,m,27.0,93.0,93.0,22.22,44.44,95445.0,18.0,4.0,2.0,2.0,8.0,1.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,391311,391311,Off Midfield,6,3,5,3.0,1.0,1.6666666666666667,3.0,0.6,0.8,2.9166666666666665,1.0,2.1,4.266666666666667,1,0,1,17.0,11.0,9.5,10.0,10.0,10.0,FLUC2,1,W,finished,1,1,False,True,6,6,1.0,True,True,93.0,0.375,0.57375,0.0,5.0,9-12,middle,False,0.5775941410937767,1.0,0.18072410852447762,0.1,0.18072410852447762,0.08072410852447762,8.072410852447762,0.0,1.0,10.0,9.0,9.0
10372121,6,R6 The Jan Hay (Bm75),208,Ashburton,New Zealand,Horses - Aus/NZ,,Slow,1200,Good (4),2026-04-16T03:35:00+00:00,13,4,1190070998,9,Champagne Diblu,13,Billy Jacobson,Anna Furlong,Riccarton Park,56.0,3,g,37.0,92.0,92.0,33.33,33.33,37385.0,6.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,015x17,015x17,,6,2,2,6.166666666666667,1.0,4.333333333333333,5.6,0.4,0.4,5.633333333333333,1.0,4.266666666666667,17.433333333333334,4,2,4,12.0,12.0,9.5,9.0,8.5,9.0,FLUC2,1,W,finished,1,1,False,True,4,4,1.0,True,True,92.0,0.5277777777777778,0.32905523255813957,0.4,3.0,9-12,sprint,False,0.5718095846063851,1.0,0.28899225343244894,0.1111111111111111,0.28899225343244894,0.17788114232133784,17.788114232133783,-0.5,1.0,9.0,8.0,8.0
10372138,8,R8 Ember Signage Solutions (Bm75),622,Te Rapa,New Zealand,Horses - Aus/NZ,,Fast,1600,Heavy (9),2026-04-17T04:19:00+00:00,13,4,1190072866,8,Amira D'argento,13,Joe Nishizuka,Taui Johnson,Cambridge,56.5,4,m,62.0,84.0,84.0,11.11,33.33,40833.0,18.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,15x532,15x532,,6,1,3,5.0,1.0,3.3333333333333335,3.2,0.2,0.6,2.4166666666666665,0.5,2.0333333333333337,16.966666666666665,3,0,2,20.0,6.5,5.5,5.0,5.5,5.0,FLUC2,1,W,finished,1,1,False,True,4,4,1.0,True,True,84.0,0.0,0.31961538461538463,0.0,2.0,3-6,middle,False,0.3999686201848897,2.0,0.25229833209449093,0.2,0.25229833209449093,0.05229833209449092,5.229833209449092,0.5,1.0,5.0,4.0,4.0
10372179,7,R7 Mates In Construction Provincial (Bm68),696,Wyong,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-04-16T06:25:00+00:00,13,8,1190077346,2,Harry The Thief,8,Grant Buckley,Mitchell Beer & George Carpenter,Kembla Grange,58.5,3,g,12.0,84.0,84.0,100.0,100.0,45750.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1x1,1x1,Backmarker,4,2,3,2.0,1.0,2.0,2.0,0.5,0.75,1.075,0.1,1.4000000000000001,5.35,2,1,2,17.0,7.5,10.0,9.5,9.5,9.5,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,84.0,1.0,0.525,1.0,5.0,9-12,sprint,False,0.7567383444467503,1.0,0.1669073130610546,0.10526315789473684,0.1669073130610546,0.06164415516631777,6.164415516631777,0.0,1.0,9.5,-1.0,-1.0
10372182,4,R4 Totally Workwear Central Coast Super Mdn Hcp,696,Wyong,Australia,Horses - Aus/NZ,,Fast,1100,Good (4),2026-04-16T04:35:00+00:00,11,6,1190077443,7,Ho Aloha,7,Jason Collett,David Pfieffer,Warwick Farm,57.5,3,f,64.0,89.0,89.0,0.0,42.86,28375.0,7.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3822x5,3822x5,Off Pace,6,1,4,3.5,1.0,2.6666666666666665,3.6,0.2,0.6,2.65,1.0,3.1333333333333333,4.7,5,1,4,19.0,16.0,11.0,10.0,,10.0,FLUC2,6,L,finished,0,0,False,True,6,6,1.0,True,True,89.0,0.0,0.33424242424242423,0.0,2.0,9-12,sprint,False,0.41674186836650406,2.0,0.17213264166013198,0.1,0.17213264166013198,0.07213264166013197,7.2132641660131975,,1.0,10.0,-1.0,-1.0
10376301,8,R8 Sportz Bar Remembering Nathan Caird 'Nate Mate' (Bm65),661,Wanganui,New Zealand,Horses - Aus/NZ,,Slow,1600,Heavy (10),2026-04-18T04:34:00+00:00,11,4,1190540597,10,Chelsea Rose,9,Leah Hemi,Ms L Latta,Awapuni,56.5,5,m,44.0,91.0,91.0,6.25,25.0,28505.0,16.0,1.0,2.0,1.0,7.0,0.0,6.0,1.0,2.0,0.0,4.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,432194,432194,,6,1,3,3.8333333333333335,1.0,4.666666666666667,3.8,0.2,0.6,3.8666666666666667,0.5,5.233333333333333,8.333333333333334,1,2,1,12.0,10.0,9.5,10.0,11.0,10.0,FLUC2,3,P,finished,0,1,False,True,4,4,1.0,True,True,91.0,0.0,0.31750507099391484,0.0,4.0,9-12,middle,False,0.4187206623919512,2.0,0.2522692067675676,0.1,0.2522692067675676,0.15226920676756758,15.226920676756759,1.0,1.0,10.0,-1.0,-1.0
10376399,7,R7 Book For Amateur Cup Saturday 23Rd May (Bm60),458,Mackay,Australia,Horses - Aus/NZ,,Fast,1200,Good (4),2026-04-17T06:34:00+00:00,11,7,1190553737,2,Better Be Ready,5,Aidan Holt,Jennifer Hatfield,Mackay,61.5,4,g,72.0,97.0,97.0,20.0,46.67,74970.0,15.0,3.0,3.0,1.0,8.0,2.0,5.0,1.0,1.0,0.0,5.0,0.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1242x7,1242x7,Pace,6,1,4,3.0,1.0,4.333333333333333,3.2,0.2,0.6,4.316666666666666,0.2,6.866666666666667,12.0,1,4,5,15.0,7.5,9.5,10.0,11.0,10.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,97.0,0.21666666666666667,0.325625,0.0,5.0,9-12,sprint,False,0.48548997442711006,1.0,0.15118582126280372,0.1,0.15118582126280372,0.051185821262803716,5.118582126280372,1.0,1.0,10.0,-1.0,-1.0
10376447,6,R6 Community Bank Beaconsfield District (Bm62),310,Cranbourne,Australia,Horses - Aus/NZ,,Fast,1000,Soft (6),2026-04-17T09:45:00+00:00,9,6,1190569857,5,Maya's Ace,6,Daniel Stackhouse,"Ben, Will & Jd Hayes",Flemington,59.5,3,f,0.0,87.0,87.0,33.33,33.33,34760.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,59x1,59x1,Backmarker,4,1,2,4.5,1.0,5.0,4.5,0.25,0.5,2.05,0.5,2.466666666666667,6.266666666666667,1,1,0,14.0,10.0,11.0,10.0,11.0,10.0,FLUC2,4,P,finished,0,0,False,True,6,6,1.0,True,True,87.0,0.6666666666666666,0.3022727272727273,0.0,4.0,9-12,sprint,False,0.5334842926089283,1.0,0.17949131693306666,0.1,0.17949131693306666,0.07949131693306666,7.949131693306666,1.0,1.0,10.0,-1.0,-1.0
10380548,3,R3 Raine & Horne Ayr (Bm60),401,Home Hill,Australia,Horses - Aus/NZ,,Slow,1460,Good (4),2026-04-18T05:22:00+00:00,8,6,1190996429,4,Silver City,3,Wanderson D'Avila,Megan Purvis,Townsville,59.5,7,g,30.0,88.0,88.0,17.65,29.41,115180.0,34.0,6.0,1.0,3.0,20.0,4.0,12.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,474791,474791,Off Midfield,6,1,1,5.333333333333333,1.0,5.666666666666667,5.6,0.2,0.2,3.016666666666666,0.2,2.8666666666666667,16.666666666666668,1,0,1,7.0,9.5,8.5,9.0,,9.0,FLUC2,6,L,finished,0,0,False,True,6,6,1.0,True,True,88.0,0.39999999999999997,0.18618421052631579,0.0,4.0,9-12,middle,False,0.44939272244128237,1.0,0.17171187523284334,0.1111111111111111,0.17171187523284334,0.06060076412173224,6.060076412173224,,1.0,9.0,-1.0,-1.0
10380634,3,"R3 Oh Deere, It’s Green Hcp (C1)",360,Geraldton,Australia,Horses - Aus/NZ,,Fast,1103,Good (4),2026-04-19T06:45:00+00:00,9,8,1191005906,2,Dazzling Bobby,3,Keshaw Dhurun,A W Hughes,Geraldton,58.5,3,g,99.0,87.0,87.0,25.0,25.0,12584.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,8100,8100,Leader,6,2,3,5.333333333333333,1.0,7.0,6.0,0.4,0.4,4.566666666666667,0.2,6.933333333333334,17.5,5,5,6,10.0,17.0,13.0,12.0,,12.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,87.0,0.27777777777777773,0.3224342105263158,0.3333333333333333,7.0,12-20,sprint,False,0.4942358158561441,1.0,0.13528129232815034,0.08333333333333333,0.13528129232815034,0.05194795899481701,5.194795899481701,,1.0,12.0,-1.0,-1.0
10383870,5,R5 Busbiz.net.au (Bm62),604,Swan Hill,Australia,Horses - Aus/NZ,,Fast,2400,Good (3),2026-04-21T05:30:00+00:00,9,7,1191471979,2,Prince Pinot,1,Brad Rawiller,R G Symons,Bendigo,60.5,4,g,100.0,92.0,92.0,13.64,40.91,106210.0,22.0,3.0,3.0,3.0,14.0,2.0,6.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,390x11,390x11,Leader,6,2,3,5.0,1.0,4.666666666666667,5.2,0.4,0.6,4.666666666666667,0.3,3.766666666666667,7.666666666666667,1,1,3,21.0,8.5,9.5,10.0,9.0,10.0,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,92.0,0.047619047619047616,0.3914705882352942,1.0,5.0,9-12,staying,False,0.5539341270881746,2.0,0.16125627292066919,0.1,0.16125627292066919,0.06125627292066918,6.125627292066918,-1.0,1.0,10.0,9.0,9.0
10401896,4,R4 Remembering Helen Ormsby Hcp (60),6704,Waipukurau,New Zealand,Horses - Aus/NZ,,Fast,2100,Heavy (9),2026-04-26T02:13:00+00:00,12,4,1193824944,8,Autumn Beauty,4,Lily Sutherland,C E Myers,Marton,58.0,5,g,53.0,96.0,96.0,7.69,38.46,37430.0,13.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,740x85,740x85,,6,0,1,6.166666666666667,2.0,8.0,7.0,0.0,0.0,9.983333333333333,2.8,10.233333333333334,10.766666666666666,5,0,5,9.0,8.0,7.5,8.0,7.5,8.0,FLUC2,2,P,finished,0,1,False,True,4,4,1.0,True,True,96.0,0.03333333333333333,0.037596899224806204,0.0,4.0,6-9,staying,False,0.36019359345450963,2.0,0.2491356823466714,0.125,0.2491356823466714,0.12413568234667141,12.41356823466714,-0.5,1.0,8.0,-1.0,-1.0
10401988,3,R3 Bunyip Equipment Mdn Plate,310,Cranbourne,Australia,Horses - Aus/NZ,,Fast,1200,Good (4),2026-04-24T08:15:00+00:00,11,6,1193835661,3,Dun Gracefully,6,Caitlin Hollowood,Ms C Martindale,Moe,58.0,4,m,91.0,92.0,92.0,0.0,50.0,8100.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,02,02,Leader,2,0,1,6.5,2.0,6.5,6.5,0.0,0.5,3.75,0.2,3.75,81.0,1,1,2,21.0,13.0,11.0,10.0,11.0,10.0,FLUC2,2,P,finished,0,1,False,True,6,6,1.0,True,True,92.0,0.0,0.18999999999999997,0.0,4.0,9-12,sprint,False,0.3839691410937768,2.0,0.17466861258789082,0.1,0.17466861258789082,0.07466861258789081,7.4668612587890815,1.0,1.0,10.0,-1.0,-1.0
10401997,5,R5 Cks Electrical & Air Conditioning (Bm66),199,Alice Springs,Australia,Horses - Aus/NZ,,Not Available,1100,Good,2026-04-25T06:09:00+00:00,7,7,1193836052,4,Standard Street,6,Lek Maloney,Ms K Petrick,Alice Springs,58.0,3,f,0.0,87.0,87.0,20.0,40.0,24360.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,441x27,441x27,Backmarker,5,1,2,3.6,1.0,3.3333333333333335,3.6,0.2,0.4,6.4799999999999995,0.1,6.266666666666667,10.9,4,0,5,21.0,5.0,11.0,12.0,13.0,12.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,87.0,0.13333333333333333,0.26722408026755856,0.0,5.0,12-20,sprint,False,0.41545055455629476,2.0,0.14920713042540618,0.08333333333333333,0.14920713042540618,0.06587379709207285,6.587379709207284,1.0,1.0,12.0,-1.0,-1.0
10405313,6,R6 More Fm (Bm65),682,Wingatui,New Zealand,Horses - Aus/NZ,,Slow,1200,Heavy (9),2026-04-27T03:06:00+00:00,10,4,1194250336,3,Magnastar,2,Donovan Cooper,R C Dennis,Ascot Park,59.0,4,g,23.0,98.0,98.0,12.5,33.33,65430.0,24.0,3.0,2.0,3.0,5.0,0.0,8.0,0.0,9.0,2.0,9.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,5.0,2.0,4357x0,4357x0,,6,0,1,6.333333333333333,3.0,7.666666666666667,6.0,0.0,0.2,6.05,2.0,7.8,12.566666666666668,5,0,0,23.0,8.0,8.0,8.5,8.0,8.5,FLUC2,3,P,finished,0,1,False,True,4,4,1.0,True,True,98.0,0.14814814814814814,0.09776223776223776,0.4,3.0,6-9,sprint,False,0.44783006505910666,1.0,0.26044575064025993,0.11764705882352941,0.26044575064025993,0.14279869181673052,14.279869181673051,-0.5,1.0,8.5,-1.0,-1.0
10405314,3,R3 Kb Contractors Mdn,682,Wingatui,New Zealand,Horses - Aus/NZ,,Normal,1600,Heavy (9),2026-04-27T01:15:00+00:00,10,4,1194250370,1,Strobe Light,8,Brett Murray,Amber Hoffman,Waikouaiti,58.5,5,g,37.0,100.0,100.0,0.0,50.0,6070.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,6823,6823,,4,0,2,4.75,2.0,4.333333333333333,4.75,0.0,0.5,5.025,2.0,2.733333333333333,21.099999999999998,2,1,2,8.0,6.0,5.5,5.0,5.5,5.0,FLUC2,1,W,finished,1,1,False,True,4,4,1.0,True,True,100.0,0.0,0.20421195652173912,0.0,1.0,3-6,middle,False,0.42134759175679604,1.0,0.26284124312993123,0.2,0.26284124312993123,0.06284124312993122,6.284124312993122,0.5,1.0,5.0,4.0,4.0
10405315,9,R9 Good Luck The West Taieri Premiers (Bm65),682,Wingatui,New Zealand,Horses - Aus/NZ,,Slow,1600,Heavy (9),2026-04-27T04:50:00+00:00,12,4,1194250469,3,Marella Miss,8,Mereana Hudson,M E Forde,Riverton,57.0,4,m,67.0,99.0,99.0,10.53,31.58,46115.0,19.0,2.0,1.0,3.0,3.0,0.0,9.0,1.0,7.0,1.0,7.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,815835,815835,,6,1,2,5.0,1.0,5.333333333333333,4.4,0.2,0.4,5.633333333333333,0.2,5.7,15.033333333333333,3,2,1,21.0,11.0,11.0,12.0,13.0,12.0,FLUC2,4,P,finished,0,0,False,True,4,4,1.0,True,True,99.0,0.1619047619047619,0.24868421052631579,0.0,4.0,12-20,middle,False,0.45760287934820765,1.0,0.26390642923795415,0.08333333333333333,0.26390642923795415,0.18057309590462084,18.057309590462083,1.0,1.0,12.0,-1.0,-1.0
10405316,8,R8 Otago Engineering Hcp,682,Wingatui,New Zealand,Horses - Aus/NZ,,Normal,1500,Heavy (9),2026-04-27T04:15:00+00:00,8,4,1194250511,7,Hivari,3,Brett Murray,M E Cunneen,Riccarton Park,54.5,5,g,72.0,82.0,82.0,11.54,38.46,128435.0,26.0,3.0,5.0,2.0,8.0,1.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,19.0,1.0,032109,032109,,6,1,3,6.0,1.0,6.666666666666667,5.0,0.2,0.6,3.733333333333333,0.1,4.733333333333333,11.933333333333332,3,1,1,16.0,9.5,12.0,11.0,12.0,11.0,FLUC2,2,P,finished,0,1,False,True,4,4,1.0,True,True,82.0,0.0,0.30099378881987576,0.05263157894736842,3.0,9-12,middle,False,0.38706544802479476,2.0,0.24370418819890277,0.09090909090909091,0.24370418819890277,0.15279509728981186,15.279509728981186,1.0,1.0,11.0,-1.0,-1.0
10405323,3,R3 The Australian Light Horse Mdn Plate,515,Narromine,Australia,Horses - Aus/NZ,,Fast,1100,Good (4),2026-04-26T04:12:00+00:00,11,6,1194251429,6,Sibeila,1,Zoe Hunt,Ms M Harrison,Forbes,58.0,5,m,73.0,87.0,87.0,0.0,25.0,9600.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6289x,6289x,Pace,6,1,2,5.166666666666667,1.0,4.0,5.8,0.2,0.2,6.066666666666666,0.5,7.966666666666666,,2,0,4,35.0,4.6,11.0,12.0,11.0,12.0,FLUC2,2,P,finished,0,1,False,True,6,6,1.0,True,True,87.0,0.0,0.19432432432432434,0.0,3.0,12-20,sprint,False,0.3669139611066578,2.0,0.16672108282802464,0.08333333333333333,0.16672108282802464,0.08338774949469131,8.338774949469132,-1.0,1.0,12.0,-1.0,-1.0
10405351,8,R8 Anzac Day Hcp (69),340,Ellerslie,New Zealand,Horses - Aus/NZ,,Slow,1200,Soft (5),2026-04-27T03:58:00+00:00,13,4,1194258981,2,Zivou,2,Warren Kennedy,R James & R Wellwood,Cambridge,59.0,3,c,43.0,99.0,99.0,33.33,50.0,155685.0,6.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,1.0,6x1160,6x1160,,6,2,3,4.333333333333333,1.0,5.666666666666667,4.8,0.4,0.4,3.516666666666666,0.1,4.733333333333333,32.699999999999996,3,2,4,51.0,6.0,6.5,6.0,6.5,6.0,FLUC2,2,P,finished,0,1,False,True,4,4,1.0,True,True,99.0,0.5,0.33062500000000006,0.2,2.0,6-9,sprint,False,0.5740665502314418,1.0,0.27830586019100867,0.16666666666666666,0.27830586019100867,0.11163919352434201,11.1639193524342,0.5,1.0,6.0,-1.0,-1.0
10427020,7,R7 Birchfield's Glass & Glazing (2023) Ltd (Bm75),573,Riccarton,New Zealand,Horses - Aus/NZ,,Slow,1800,Good (4),2026-05-02T02:51:00+00:00,13,4,1197066049,5,Villasanti,5,Jonathan Riddell,Jamie Bullard,Templeton,58.0,4,g,35.0,84.0,84.0,23.08,100.0,72150.0,13.0,3.0,6.0,4.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,321311,321311,,6,3,6,1.8333333333333333,1.0,1.6666666666666667,1.6,0.6,1.0,2.1666666666666665,0.3,0.6666666666666666,6.466666666666666,0,0,1,30.0,6.0,5.0,5.5,6.0,5.5,FLUC2,2,P,finished,0,1,False,True,4,4,1.0,True,True,84.0,0.13333333333333333,0.6491911764705883,0.0,1.0,3-6,middle,False,0.5245780491887543,1.0,0.27309569815107715,0.18181818181818182,0.27309569815107715,0.09127751633289533,9.127751633289533,0.5,1.0,5.5,-1.0,-1.0
10427073,4,R4 Ladbrokes Mega Multi (Bm62),458,Mackay,Australia,Horses - Aus/NZ,,Fast,1050,Good (4),2026-05-01T03:41:00+00:00,8,6,1197091338,2,Betta Than Presley,4,Aidan Holt,R B Williams,Emerald,61.0,4,g,0.0,83.0,83.0,18.18,90.91,60400.0,11.0,2.0,2.0,6.0,7.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,3331x1,3331x1,Backmarker,6,2,6,2.3333333333333335,1.0,1.6666666666666667,2.2,0.4,1.0,2.4166666666666665,0.5,0.9333333333333332,5.666666666666667,4,0,4,38.0,19.0,9.0,9.5,,9.5,FLUC2,6,L,finished,0,0,False,True,6,6,1.0,True,True,83.0,0.38095238095238093,0.56125,0.0,5.0,9-12,sprint,False,0.5403038206372265,2.0,0.17832682916483833,0.10526315789473684,0.17832682916483833,0.0730636712701015,7.30636712701015,,1.0,9.5,-1.0,-1.0
